exact_date,exact_time,day_of_week,station,code,delay_min,gap_min,bound,line,vehicle,year,month,day,hour,min,at_station,line_simp,delay_type
2014-01-09,4:08:00 PM,Thursday,KIPLING,MUSC,3,6,E,BD,5030,2014,1,9,16,8,1,BD,short
2014-01-09,4:08:00 PM,Thursday,ROSEDALE,MUSC,3,7,N,YU,5601,2014,1,9,16,8,1,YU,short
2014-01-09,4:15:00 PM,Thursday,SCARBOROUGH CENTRE,MRTO,5,10,N,SRT,3021,2014,1,9,16,15,1,SRT,short
2014-01-09,4:20:00 PM,Thursday,ST PATRICK,MUIR,3,6,S,YU,5250,2014,1,9,16,20,1,YU,short
2014-01-09,4:25:00 PM,Thursday,DAVISVILLE,PUSNT,3,6,S,YU,5656,2014,1,9,16,25,1,YU,short
2014-01-09,5:11:00 PM,Thursday,KENNEDY,MUSC,3,6,W,BD,5144,2014,1,9,17,11,1,BD,short
2014-01-09,5:23:00 PM,Thursday,SHEPPARD YONGE,SUEAS,14,19,W,SHP,5272,2014,1,9,17,23,1,SHP,medium
2014-01-09,5:30:00 PM,Thursday,MIDLAND,MRTO,5,10,N,SRT,362,2014,1,9,17,30,1,SRT,short
2014-01-09,5:43:00 AM,Thursday,KENNEDY,PUTWZ,38,42,W,BD,5901,2014,1,9,5,43,1,BD,long
2014-01-09,5:45:00 PM,Thursday,DUNDAS,MUPAA,3,6,S,YU,5621,2014,1,9,17,45,1,YU,short
2014-01-09,5:53:00 AM,Thursday,ELLESMERE,ERTC,3,0,S,SRT,3014,2014,1,9,5,53,1,SRT,short
2014-01-09,5:57:00 AM,Thursday,VICTORIA PARK,EUDO,10,0,E,BD,5901,2014,1,9,5,57,1,BD,short
2014-01-09,6:02:00 AM,Thursday,MCCOWAN,ERTC,3,9,S,SRT,3010,2014,1,9,6,2,1,SRT,short
2014-01-09,6:03:00 PM,Thursday,UNION,MUIR,3,6,S,YU,5471,2014,1,9,18,3,1,YU,short
2014-01-09,6:11:00 PM,Thursday,ISLINGTON,MUSC,4,7,E,BD,5030,2014,1,9,18,11,1,BD,short
2014-01-09,6:22:00 AM,Thursday,SCARBOROUGH CENTRE,MRO,6,12,S,SRT,3014,2014,1,9,6,22,1,SRT,short
2014-01-09,6:28:00 PM,Thursday,UNION,SUDP,4,7,N,YU,5461,2014,1,9,18,28,1,YU,short
2014-01-09,6:57:00 PM,Thursday,MCCOWAN,MRTO,12,18,N,SRT,3017,2014,1,9,18,57,1,SRT,medium
2014-01-09,6:59:00 PM,Thursday,ROSEDALE,MUSC,3,6,N,YU,5586,2014,1,9,18,59,1,YU,short
2014-01-09,7:05:00 AM,Thursday,GLENCAIRN,MUSC,4,7,S,YU,5586,2014,1,9,7,5,1,YU,short
2014-01-09,7:26:00 AM,Thursday,GREENWOOD,MUNOA,3,6,E,BD,0,2014,1,9,7,26,1,BD,short
2014-01-09,7:37:00 AM,Thursday,KENNEDY,ERTC,4,10,N,SRT,3001,2014,1,9,7,37,1,SRT,short
2014-01-09,7:43:00 PM,Thursday,MCCOWAN,ERPR,6,12,,SRT,0,2014,1,9,19,43,1,SRT,short
2014-01-09,7:50:00 PM,Thursday,MCCOWAN,MRO,12,18,,SRT,0,2014,1,9,19,50,1,SRT,medium
2014-01-09,8:32:00 AM,Thursday,ST GEORGE,MUI,4,7,E,BD,5096,2014,1,9,8,32,1,BD,short
2014-01-09,8:48:00 PM,Thursday,SCARBOROUGH CENTRE,MRTO,6,12,N,SRT,3007,2014,1,9,20,48,1,SRT,short
2014-01-09,9:16:00 AM,Thursday,MIDLAND,ERTC,12,18,N,SRT,3017,2014,1,9,9,16,1,SRT,medium
2014-01-09,9:20:00 PM,Thursday,KENNEDY,SUG,3,8,W,BD,5933,2014,1,9,21,20,1,BD,short
2014-01-09,9:52:00 AM,Thursday,SPADINA,SUUT,33,36,S,YU,5736,2014,1,9,9,52,1,YU,long
2014-01-10,11:14:00 PM,Friday,SHERBOURNE,MUI,5,10,W,BD,5300,2014,1,10,23,14,1,BD,short
2014-01-10,11:49:00 AM,Friday,ST CLAIR WEST,TUMVS,4,8,N,YU,5416,2014,1,10,11,49,1,YU,short
2014-01-10,12:14:00 PM,Friday,SUMMERHILL,TUO,3,7,N,YU,5139,2014,1,10,12,14,1,YU,short
2014-01-10,12:25:00 PM,Friday,EGLINTON,TUSUP,5,9,N,YU,5139,2014,1,10,12,25,1,YU,short
2014-01-10,12:42:00 PM,Friday,YORK MILLS,TUOS,3,7,S,YU,5836,2014,1,10,12,42,1,YU,short
2014-01-10,12:46:00 PM,Friday,BROADVIEW,MUIR,4,9,E,BD,5077,2014,1,10,12,46,1,BD,short
2014-01-10,3:44:00 PM,Friday,ISLINGTON,MUSC,4,7,E,BD,5018,2014,1,10,15,44,1,BD,short
2014-01-10,4:17:00 PM,Friday,ISLINGTON,MUSC,3,6,E,BD,5305,2014,1,10,16,17,1,BD,short
2014-01-10,5:06:00 PM,Friday,COLLEGE,MUPAA,7,10,N,YU,5596,2014,1,10,17,6,1,YU,short
2014-01-10,5:31:00 PM,Friday,KIPLING,MUTO,3,6,E,BD,5154,2014,1,10,17,31,1,BD,short
2014-01-10,5:40:00 AM,Friday,KIPLING,PUTIS,6,0,E,BD,5027,2014,1,10,5,40,1,BD,short
2014-01-10,5:45:00 PM,Friday,ISLINGTON,MUSC,3,6,E,BD,5018,2014,1,10,17,45,1,BD,short
2014-01-10,5:46:00 AM,Friday,KIPLING,PUTIS,7,13,E,BD,0,2014,1,10,5,46,1,BD,short
2014-01-10,6:33:00 AM,Friday,ISLINGTON,PUSIS,3,8,E,BD,5035,2014,1,10,6,33,1,BD,short
2014-01-10,6:49:00 PM,Friday,ISLINGTON,MUDD,3,6,W,BD,5323,2014,1,10,18,49,1,BD,short
2014-01-10,7:07:00 PM,Friday,VICTORIA PARK,PUSTC,3,6,E,BD,5217,2014,1,10,19,7,1,BD,short
2014-01-10,7:12:00 AM,Friday,FINCH,TUO,3,6,S,YU,5676,2014,1,10,7,12,1,YU,short
2014-01-10,7:21:00 AM,Friday,MIDLAND,ERTC,7,13,S,SRT,3024,2014,1,10,7,21,1,SRT,short
2014-01-10,7:26:00 PM,Friday,ROSEDALE,MUSC,3,6,N,YU,5586,2014,1,10,19,26,1,YU,short
2014-01-10,7:30:00 AM,Friday,GREENWOOD,MUNOA,3,6,E,BD,0,2014,1,10,7,30,1,BD,short
2014-01-10,7:56:00 AM,Friday,ROSEDALE,MUSC,3,6,N,YU,5586,2014,1,10,7,56,1,YU,short
2014-01-10,7:58:00 PM,Friday,EGLINTON WEST,MUSC,6,10,S,YU,5736,2014,1,10,19,58,1,YU,short
2014-01-10,8:17:00 AM,Friday,QUEEN,MUI,8,11,S,YU,5761,2014,1,10,8,17,1,YU,short
2014-01-10,8:18:00 AM,Friday,BROADVIEW,EUNT,3,6,W,BD,5309,2014,1,10,8,18,1,BD,short
2014-01-11,10:35:00 PM,Saturday,BLOOR YONGE,MUPR1,11,17,N,YU,5288,2014,1,11,22,35,1,YU,medium
2014-01-11,10:40:00 PM,Saturday,OSGOODE,TUO,5,10,S,YU,5586,2014,1,11,22,40,1,YU,short
2014-01-11,12:26:00 PM,Saturday,NORTH YORK CENTRE,EUBK,5,10,S,YU,5416,2014,1,11,12,26,1,YU,short
2014-01-11,1:02:00 AM,Saturday,KENNEDY,PUSO,10,15,W,BD,5060,2014,1,11,1,2,1,BD,short
2014-01-11,2:44:00 PM,Saturday,FINCH,SUO,5,10,S,YU,5571,2014,1,11,14,44,1,YU,short
2014-01-11,5:55:00 PM,Saturday,BAYVIEW,MUPLB,16,21,W,SHP,5272,2014,1,11,17,55,1,SHP,medium
2014-01-11,5:58:00 AM,Saturday,KIPLING,MUNOA,5,10,E,BD,0,2014,1,11,5,58,1,BD,short
2014-01-11,6:36:00 AM,Saturday,KENNEDY,MUSC,5,10,W,BD,5105,2014,1,11,6,36,1,BD,short
2014-01-11,7:51:00 PM,Saturday,FINCH,MUSAN,5,10,S,YU,5631,2014,1,11,19,51,1,YU,short
2014-01-11,8:15:00 PM,Saturday,KIPLING,MUSAN,5,10,E,BD,5209,2014,1,11,20,15,1,BD,short
2014-01-11,8:31:00 PM,Saturday,LAWRENCE EAST,MRUI,7,13,N,SRT,3009,2014,1,11,20,31,1,SRT,short
2014-01-11,8:43:00 PM,Saturday,MCCOWAN,MRWEA,5,11,S,SRT,3007,2014,1,11,20,43,1,SRT,short
2014-01-11,8:51:00 PM,Saturday,MCCOWAN,MRWEA,292,298,S,SRT,3014,2014,1,11,20,51,1,SRT,long
2014-01-11,9:32:00 PM,Saturday,YORK MILLS,SUDP,5,11,N,YU,5686,2014,1,11,21,32,1,YU,short
2014-01-11,9:51:00 PM,Saturday,ST CLAIR WEST,SUDP,11,17,N,YU,5821,2014,1,11,21,51,1,YU,medium
2014-01-12,10:56:00 AM,Sunday,ST GEORGE,MUPLB,8,13,S,YU,5651,2014,1,12,10,56,1,YU,short
2014-01-12,11:37:00 AM,Sunday,KIPLING,EUSC,4,9,E,BD,5305,2014,1,12,11,37,1,BD,short
2014-01-12,2:05:00 PM,Sunday,YORK MILLS,SUEAS,10,14,N,YU,5686,2014,1,12,14,5,1,YU,short
2014-01-12,6:17:00 PM,Sunday,ST GEORGE,MUPAA,3,8,W,BD,5174,2014,1,12,18,17,1,BD,short
2014-01-12,8:59:00 AM,Sunday,JANE,PUSTS,4,0,E,BD,5191,2014,1,12,8,59,1,BD,short
2014-01-12,9:33:00 AM,Sunday,KENNEDY,ERCO,6,13,N,SRT,3021,2014,1,12,9,33,1,SRT,short
2014-01-12,9:37:00 AM,Sunday,KIPLING,MUSC,5,10,E,BD,5305,2014,1,12,9,37,1,BD,short
2014-01-12,9:41:00 PM,Sunday,QUEEN,SUDP,14,19,N,YU,5456,2014,1,12,21,41,1,YU,medium
2014-01-12,9:45:00 PM,Sunday,ST CLAIR,PUSTS,5,10,S,YU,5596,2014,1,12,21,45,1,YU,short
2014-01-12,9:50:00 AM,Sunday,SCARBOROUGH CENTRE,ERCO,7,14,N,SRT,3021,2014,1,12,9,50,1,SRT,short
2014-01-13,10:24:00 PM,Monday,SHEPPARD WEST,EUDO,5,10,S,YU,5781,2014,1,13,22,24,1,YU,short
2014-01-13,10:28:00 PM,Monday,YORK MILLS,EUPI,5,10,S,YU,5791,2014,1,13,22,28,1,YU,short
2014-01-13,11:29:00 AM,Monday,MCCOWAN,ERLV,6,12,S,SRT,3027,2014,1,13,11,29,1,SRT,short
2014-01-13,12:18:00 AM,Monday,KENNEDY,MRTO,13,20,S,SRT,3010,2014,1,13,0,18,1,SRT,medium
2014-01-13,1:51:00 PM,Monday,KENNEDY,EUCA,4,8,E,BD,5062,2014,1,13,13,51,1,BD,short
2014-01-13,3:06:00 PM,Monday,MCCOWAN,ERNEA,4,8,S,SRT,0,2014,1,13,15,6,1,SRT,short
2014-01-13,3:16:00 PM,Monday,DUFFERIN,MUDD,9,12,W,BD,5314,2014,1,13,15,16,1,BD,short
2014-01-13,5:09:00 PM,Monday,MIDLAND,ERLV,4,9,S,SRT,3026,2014,1,13,17,9,1,SRT,short
2014-01-13,5:14:00 PM,Monday,BLOOR YONGE,MUD,3,6,E,BD,5886,2014,1,13,17,14,1,BD,short
2014-01-13,5:28:00 PM,Monday,KENNEDY,PUSTC,12,15,W,BD,5850,2014,1,13,17,28,1,BD,medium
2014-01-13,5:42:00 PM,Monday,BLOOR YONGE,MUPAA,3,6,N,YU,5661,2014,1,13,17,42,1,YU,short
2014-01-13,5:53:00 PM,Monday,SHERBOURNE,MUI,4,7,E,BD,5019,2014,1,13,17,53,1,BD,short
2014-01-13,6:06:00 AM,Monday,EGLINTON,PUSI,4,9,N,YU,5676,2014,1,13,6,6,1,YU,short
2014-01-13,6:23:00 AM,Monday,ST CLAIR,PUSI,5,10,S,YU,5836,2014,1,13,6,23,1,YU,short
2014-01-13,6:30:00 AM,Monday,WARDEN,MUSC,3,8,W,BD,5041,2014,1,13,6,30,1,BD,short
2014-01-13,6:50:00 AM,Monday,LAWRENCE,EUBK,4,9,N,YU,5236,2014,1,13,6,50,1,YU,short
2014-01-13,7:01:00 AM,Monday,MCCOWAN,ERNEA,6,12,S,SRT,3022,2014,1,13,7,1,1,SRT,short
2014-01-13,7:49:00 AM,Monday,SPADINA,MUDD,3,6,W,BD,5111,2014,1,13,7,49,1,BD,short
2014-01-13,8:13:00 AM,Monday,MIDLAND,MRUIR,6,12,N,SRT,3027,2014,1,13,8,13,1,SRT,short
2014-01-13,9:23:00 AM,Monday,MUSEUM,MUIR,6,10,S,YU,5456,2014,1,13,9,23,1,YU,short
2014-01-13,9:51:00 PM,Monday,OLD MILL,EUBK,5,10,E,BD,5300,2014,1,13,21,51,1,BD,short
2014-01-14,10:33:00 AM,Tuesday,QUEENS PARK,MUI,4,8,S,YU,5606,2014,1,14,10,33,1,YU,short
2014-01-14,11:25:00 AM,Tuesday,ST ANDREW,PUSI,9,13,S,YU,5741,2014,1,14,11,25,1,YU,short
2014-01-14,12:00:00 PM,Tuesday,DAVISVILLE,MUIR,3,7,N,YU,5631,2014,1,14,12,0,1,YU,short
2014-01-14,12:19:00 PM,Tuesday,LANSDOWNE,MUPAA,3,7,W,BD,5342,2014,1,14,12,19,1,BD,short
2014-01-14,12:45:00 PM,Tuesday,GLENCAIRN,EUNT,9,13,S,YU,5359,2014,1,14,12,45,1,YU,short
2014-01-14,12:57:00 AM,Tuesday,DON MILLS,MUPLB,19,25,E,SHP,5238,2014,1,14,0,57,1,SHP,medium
2014-01-14,2:34:00 PM,Tuesday,DUNDAS,SUDP,5,9,S,YU,5651,2014,1,14,14,34,1,YU,short
2014-01-14,3:44:00 PM,Tuesday,KENNEDY,EUDO,3,6,W,BD,5339,2014,1,14,15,44,1,BD,short
2014-01-14,3:45:00 PM,Tuesday,JANE,SUDP,3,6,E,BD,5177,2014,1,14,15,45,1,BD,short
2014-01-14,4:34:00 PM,Tuesday,YORK MILLS,MUI,3,6,S,YU,5536,2014,1,14,16,34,1,YU,short
2014-01-14,5:48:00 PM,Tuesday,KENNEDY,SUDP,3,6,W,BD,5053,2014,1,14,17,48,1,BD,short
2014-01-14,5:54:00 AM,Tuesday,DONLANDS,TUCC,3,6,W,BD,5886,2014,1,14,5,54,1,BD,short
2014-01-14,6:46:00 PM,Tuesday,WARDEN,TUOS,3,6,W,BD,5057,2014,1,14,18,46,1,BD,short
2014-01-14,6:50:00 AM,Tuesday,GREENWOOD,TUNIP,3,6,E,BD,5046,2014,1,14,6,50,1,BD,short
2014-01-14,6:56:00 AM,Tuesday,WARDEN,MUSC,3,6,E,BD,5129,2014,1,14,6,56,1,BD,short
2014-01-14,7:54:00 PM,Tuesday,ST GEORGE,SUDP,3,6,N,YU,5451,2014,1,14,19,54,1,YU,short
2014-01-14,8:36:00 AM,Tuesday,SPADINA,MUDD,4,7,E,BD,5339,2014,1,14,8,36,1,BD,short
2014-01-14,8:46:00 AM,Tuesday,ST GEORGE,MUIR,4,7,W,BD,5325,2014,1,14,8,46,1,BD,short
2014-01-14,8:51:00 PM,Tuesday,ST CLAIR WEST,MUSC,3,8,N,YU,5225,2014,1,14,20,51,1,YU,short
2014-01-14,9:51:00 AM,Tuesday,RUNNYMEDE,EUDO,9,12,E,BD,5103,2014,1,14,9,51,1,BD,short
2014-01-15,10:58:00 AM,Wednesday,DUNDAS,SUO,5,9,S,YU,5696,2014,1,15,10,58,1,YU,short
2014-01-15,12:15:00 PM,Wednesday,DUNDAS,MUIR,3,7,S,YU,5596,2014,1,15,12,15,1,YU,short
2014-01-15,4:59:00 PM,Wednesday,VICTORIA PARK,SUDP,10,13,W,BD,5885,2014,1,15,16,59,1,BD,short
2014-01-15,5:37:00 PM,Wednesday,BLOOR YONGE,SUDP,5,8,E,BD,5192,2014,1,15,17,37,1,BD,short
2014-01-15,5:45:00 AM,Wednesday,YORK MILLS,TUNIP,4,0,N,YU,5391,2014,1,15,5,45,1,YU,short
2014-01-15,6:35:00 PM,Wednesday,CHESTER,MUSAN,3,6,W,BD,5866,2014,1,15,18,35,1,BD,short
2014-01-15,7:26:00 AM,Wednesday,BLOOR YONGE,MUPLB,7,10,E,BD,5106,2014,1,15,7,26,1,BD,short
2014-01-15,7:51:00 AM,Wednesday,KENNEDY,EUSC,5,8,W,BD,5129,2014,1,15,7,51,1,BD,short
2014-01-15,9:02:00 AM,Wednesday,BLOOR YONGE,MUI,4,7,S,YU,5276,2014,1,15,9,2,1,YU,short
2014-01-15,9:10:00 PM,Wednesday,BROADVIEW,MUPLB,7,12,W,BD,5222,2014,1,15,21,10,1,BD,short
2014-01-15,9:29:00 AM,Wednesday,KIPLING,EUBK,3,6,E,BD,5084,2014,1,15,9,29,1,BD,short
2014-01-15,9:32:00 AM,Wednesday,ST CLAIR WEST,MUSC,3,6,S,YU,5150,2014,1,15,9,32,1,YU,short
2014-01-15,9:41:00 AM,Wednesday,ST GEORGE,MUSC,3,6,E,BD,5132,2014,1,15,9,41,1,BD,short
2014-01-16,11:04:00 PM,Thursday,SHEPPARD YONGE,EUBK,5,10,E,SHP,5278,2014,1,16,23,4,1,SHP,short
2014-01-16,12:15:00 PM,Thursday,KENNEDY,PUSI,4,8,W,BD,5169,2014,1,16,12,15,1,BD,short
2014-01-16,1:31:00 PM,Thursday,ISLINGTON,MUSC,3,8,E,BD,5067,2014,1,16,13,31,1,BD,short
2014-01-16,2:23:00 PM,Thursday,CASTLE FRANK,SUO,4,8,W,BD,5091,2014,1,16,14,23,1,BD,short
2014-01-16,2:37:00 PM,Thursday,BLOOR YONGE,SUDP,8,12,N,YU,5731,2014,1,16,14,37,1,YU,short
2014-01-16,3:17:00 PM,Thursday,BAY,MUPAA,5,8,E,BD,5885,2014,1,16,15,17,1,BD,short
2014-01-16,5:06:00 PM,Thursday,OLD MILL,MUI,6,9,W,BD,5314,2014,1,16,17,6,1,BD,short
2014-01-16,5:49:00 PM,Thursday,WILSON,EUDO,4,7,S,YU,5756,2014,1,16,17,49,1,YU,short
2014-01-16,6:09:00 AM,Thursday,ST CLAIR WEST,MUPLB,5,10,S,YU,5391,2014,1,16,6,9,1,YU,short
2014-01-16,6:09:00 AM,Thursday,WOODBINE,MUSC,4,8,E,BD,5035,2014,1,16,6,9,1,BD,short
2014-01-16,9:04:00 PM,Thursday,EGLINTON,SUDP,3,7,N,YU,5576,2014,1,16,21,4,1,YU,short
2014-01-17,11:49:00 PM,Friday,MUSEUM,SUDP,7,12,N,YU,5396,2014,1,17,23,49,1,YU,short
2014-01-17,4:36:00 PM,Friday,CHESTER,MUI,4,7,W,BD,5143,2014,1,17,16,36,1,BD,short
2014-01-17,5:04:00 PM,Friday,YORKDALE,SUEAS,9,12,N,YU,5691,2014,1,17,17,4,1,YU,short
2014-01-17,5:43:00 AM,Friday,KIPLING,MUSC,4,0,E,BD,5208,2014,1,17,5,43,1,BD,short
2014-01-17,6:40:00 AM,Friday,BLOOR YONGE,TUOS,4,7,W,BD,5850,2014,1,17,6,40,1,BD,short
2014-01-17,6:48:00 PM,Friday,SHEPPARD YONGE,MUDD,5,10,E,SHP,5258,2014,1,17,18,48,1,SHP,short
2014-01-17,6:49:00 AM,Friday,ST GEORGE,EUECD,3,6,W,BD,5850,2014,1,17,6,49,1,BD,short
2014-01-17,9:24:00 AM,Friday,QUEEN,MUI,8,11,S,YU,5881,2014,1,17,9,24,1,YU,short
2014-01-18,10:26:00 AM,Saturday,MCCOWAN,ERTC,6,12,S,SRT,3016,2014,1,18,10,26,1,SRT,short
2014-01-18,11:56:00 AM,Saturday,WILSON,TUNIP,3,7,S,YU,5546,2014,1,18,11,56,1,YU,short
2014-01-18,12:34:00 PM,Saturday,WARDEN,MUDD,5,10,E,BD,5145,2014,1,18,12,34,1,BD,short
2014-01-18,12:39:00 PM,Saturday,BLOOR YONGE,SUDP,8,12,S,YU,5756,2014,1,18,12,39,1,YU,short
2014-01-18,12:44:00 PM,Saturday,BLOOR YONGE,SUDP,5,10,W,BD,5089,2014,1,18,12,44,1,BD,short
2014-01-18,4:00:00 PM,Saturday,EGLINTON,MUPAA,3,7,N,YU,5526,2014,1,18,16,0,1,YU,short
2014-01-18,4:13:00 PM,Saturday,SHEPPARD YONGE,MUI,8,12,N,YU,5526,2014,1,18,16,13,1,YU,short
2014-01-18,5:58:00 AM,Saturday,ST CLAIR WEST,TUS,4,0,S,YU,5616,2014,1,18,5,58,1,YU,short
2014-01-18,6:02:00 AM,Saturday,EGLINTON,TUS,4,9,S,YU,5576,2014,1,18,6,2,1,YU,short
2014-01-18,6:07:00 PM,Saturday,SHEPPARD WEST,PUSTC,3,7,S,YU,5546,2014,1,18,18,7,1,YU,short
2014-01-18,6:12:00 AM,Saturday,VICTORIA PARK,MUSC,3,8,E,BD,5300,2014,1,18,6,12,1,BD,short
2014-01-18,6:39:00 AM,Saturday,UNION,PUCSC,8,13,S,YU,5235,2014,1,18,6,39,1,YU,short
2014-01-18,7:02:00 AM,Saturday,DAVISVILLE,MUSC,5,10,N,YU,5235,2014,1,18,7,2,1,YU,short
2014-01-18,7:14:00 PM,Saturday,DUPONT,EUME,18,22,S,YU,5381,2014,1,18,19,14,1,YU,medium
2014-01-18,7:37:00 AM,Saturday,SPADINA,PUTIJ,5,10,N,YU,5386,2014,1,18,7,37,1,YU,short
2014-01-18,7:40:00 PM,Saturday,ST CLAIR WEST,MUPLB,13,18,N,YU,5756,2014,1,18,19,40,1,YU,medium
2014-01-18,8:45:00 PM,Saturday,LANSDOWNE,MUSC,3,8,E,BD,5009,2014,1,18,20,45,1,BD,short
2014-01-18,9:12:00 AM,Saturday,FINCH,EUAC,5,10,S,YU,5706,2014,1,18,9,12,1,YU,short
2014-01-18,9:46:00 PM,Saturday,FINCH,EUBK,5,10,S,YU,5541,2014,1,18,21,46,1,YU,short
2014-01-19,11:10:00 AM,Sunday,SHEPPARD YONGE,TUSC,3,8,W,SHP,5252,2014,1,19,11,10,1,SHP,short
2014-01-19,11:12:00 AM,Sunday,BAYVIEW,TUMVS,10,15,W,SHP,5299,2014,1,19,11,12,1,SHP,short
2014-01-19,11:27:00 PM,Sunday,KEELE,MUPLB,13,18,E,BD,5300,2014,1,19,23,27,1,BD,medium
2014-01-19,12:08:00 PM,Sunday,WILSON,PUTIS,3,7,N,YU,5756,2014,1,19,12,8,1,YU,short
2014-01-19,12:11:00 AM,Sunday,DUNDAS WEST,MUPLB,31,36,E,BD,5039,2014,1,19,0,11,1,BD,long
2014-01-19,12:18:00 AM,Sunday,KIPLING,SUDP,5,10,E,BD,5055,2014,1,19,0,18,1,BD,short
2014-01-19,1:06:00 PM,Sunday,DAVISVILLE,PUTIS,3,7,S,YU,5244,2014,1,19,13,6,1,YU,short
2014-01-19,2:02:00 AM,Sunday,SUMMERHILL,EUDO,6,0,N,YU,5481,2014,1,19,2,2,1,YU,short
2014-01-19,2:10:00 AM,Sunday,ST CLAIR,EUCD,4,0,N,YU,5481,2014,1,19,2,10,1,YU,short
2014-01-19,2:52:00 PM,Sunday,ST ANDREW,EUDO,3,7,S,YU,5481,2014,1,19,14,52,1,YU,short
2014-01-19,4:31:00 PM,Sunday,ST ANDREW,MUD,3,7,N,YU,5371,2014,1,19,16,31,1,YU,short
2014-01-19,5:45:00 PM,Sunday,DUPONT,MUIR,11,15,S,YU,5651,2014,1,19,17,45,1,YU,medium
2014-01-19,6:54:00 PM,Sunday,EGLINTON WEST,TUSC,5,10,N,YU,5371,2014,1,19,18,54,1,YU,short
2014-01-19,8:50:00 PM,Sunday,SHEPPARD YONGE,SUEAS,8,12,S,YU,5701,2014,1,19,20,50,1,YU,short
2014-01-19,9:47:00 AM,Sunday,DUNDAS,MUO,3,7,N,YU,5796,2014,1,19,9,47,1,YU,short
2014-01-20,10:10:00 PM,Monday,EGLINTON,PUSIS,10,15,S,YU,5601,2014,1,20,22,10,1,YU,short
2014-01-20,10:57:00 AM,Monday,WELLESLEY,MUPAA,3,6,S,YU,5846,2014,1,20,10,57,1,YU,short
2014-01-20,11:13:00 AM,Monday,ST GEORGE,TUMVS,3,7,S,YU,5591,2014,1,20,11,13,1,YU,short
2014-01-20,11:55:00 PM,Monday,KIPLING,SUDP,5,10,W,BD,5091,2014,1,20,23,55,1,BD,short
2014-01-20,1:24:00 PM,Monday,SHEPPARD WEST,TUO,4,8,S,YU,5816,2014,1,20,13,24,1,YU,short
2014-01-20,1:30:00 PM,Monday,WILSON,MUPAA,3,7,S,YU,5816,2014,1,20,13,30,1,YU,short
2014-01-20,2:03:00 PM,Monday,DAVISVILLE,PUSI,3,7,N,YU,5711,2014,1,20,14,3,1,YU,short
2014-01-20,2:13:00 PM,Monday,ELLESMERE,ERWA,3,7,S,SRT,3024,2014,1,20,14,13,1,SRT,short
2014-01-20,2:30:00 PM,Monday,DAVISVILLE,PUSI,3,7,N,YU,5491,2014,1,20,14,30,1,YU,short
2014-01-20,2:55:00 PM,Monday,JANE,EUDO,3,7,E,BD,5091,2014,1,20,14,55,1,BD,short
2014-01-20,3:17:00 PM,Monday,CHESTER,EUPI,4,8,E,BD,5135,2014,1,20,15,17,1,BD,short
2014-01-20,3:50:00 PM,Monday,MCCOWAN,ERWA,6,10,S,SRT,3024,2014,1,20,15,50,1,SRT,short
2014-01-20,4:28:00 PM,Monday,ST GEORGE,SUAE,6,9,E,BD,5054,2014,1,20,16,28,1,BD,short
2014-01-20,4:36:00 PM,Monday,ST GEORGE,SUO,3,6,W,BD,5002,2014,1,20,16,36,1,BD,short
2014-01-20,5:01:00 PM,Monday,MCCOWAN,ERDO,8,12,S,SRT,3019,2014,1,20,17,1,1,SRT,short
2014-01-20,6:13:00 AM,Monday,KIPLING,MUTO,4,9,E,BD,5853,2014,1,20,6,13,1,BD,short
2014-01-20,7:39:00 AM,Monday,CASTLE FRANK,MUIR,4,7,W,BD,5886,2014,1,20,7,39,1,BD,short
2014-01-20,8:14:00 AM,Monday,SUMMERHILL,MUIR,8,11,S,YU,5646,2014,1,20,8,14,1,YU,short
2014-01-20,8:19:00 PM,Monday,DAVISVILLE,PUSIS,5,10,N,YU,5781,2014,1,20,20,19,1,YU,short
2014-01-20,8:48:00 AM,Monday,SPADINA,MUD,3,6,E,BD,5054,2014,1,20,8,48,1,BD,short
2014-01-21,10:03:00 PM,Tuesday,JANE,MUPLA,18,23,E,BD,5301,2014,1,21,22,3,1,BD,medium
2014-01-21,2:11:00 PM,Tuesday,ROSEDALE,MUI,9,13,N,YU,5736,2014,1,21,14,11,1,YU,short
2014-01-21,3:04:00 PM,Tuesday,CASTLE FRANK,EULV,5,8,W,BD,5042,2014,1,21,15,4,1,BD,short
2014-01-21,3:15:00 PM,Tuesday,BLOOR YONGE,EUNT,4,7,W,BD,5042,2014,1,21,15,15,1,BD,short
2014-01-21,3:22:00 PM,Tuesday,GREENWOOD,SUDP,10,13,W,BD,5199,2014,1,21,15,22,1,BD,short
2014-01-21,3:26:00 PM,Tuesday,KIPLING,MUSC,5,8,W,BD,5068,2014,1,21,15,26,1,BD,short
2014-01-21,3:55:00 PM,Tuesday,PAPE,TUSC,3,6,W,BD,5056,2014,1,21,15,55,1,BD,short
2014-01-21,4:01:00 PM,Tuesday,ISLINGTON,MUSC,4,7,E,BD,5041,2014,1,21,16,1,1,BD,short
2014-01-21,4:14:00 PM,Tuesday,BLOOR YONGE,SUDP,3,7,W,BD,5030,2014,1,21,16,14,1,BD,short
2014-01-21,4:18:00 PM,Tuesday,VICTORIA PARK,PUSI,3,6,E,BD,5850,2014,1,21,16,18,1,BD,short
2014-01-21,5:42:00 PM,Tuesday,BROADVIEW,EUDO,10,13,W,BD,5163,2014,1,21,17,42,1,BD,short
